Group	Pre_probiotics	Pre_probiotics	Pre_probiotics	Pre_probiotics	Pre_probiotics	Pre_probiotics	Pre_probiotics	Pre_probiotics	Pre_probiotics	Pre_probiotics	Pre_probiotics	Pre_probiotics	Pre_probiotics	Pre_probiotics	Pre_probiotics	Pre_probiotics	Pre_probiotics	Pre_probiotics	Pre_probiotics	Pre_probiotics	Pre_probiotics	Pre_probiotics	Pre_probiotics	Pre_probiotics	Pre_probiotics	Pre_probiotics	Pre_probiotics	Pre_probiotics	Pre_probiotics	Pre_probiotics	Pre_probiotics	Pre_probiotics	Pre_probiotics	Pre_probiotics	Pre_probiotics	Pre_probiotics	Pre_probiotics	Pre_probiotics	Pre_probiotics	Pre_probiotics	Pre_probiotics	Pre_probiotics	Pre_probiotics	Pre_probiotics	Pre_probiotics	Pre_probiotics	Pre_probiotics	Pre_probiotics	Pre_probiotics	Pre_probiotics	Pre_probiotics	Pre_probiotics	Pre_probiotics	Pre_probiotics	Pre_probiotics	Pre_probiotics	Pre_probiotics	Pre_probiotics	Pre_probiotics	Pre_probiotics	Pre_probiotics	Pre_probiotics	Pre_probiotics	Pre_probiotics	Pre_probiotics	Pre_probiotics	Pre_probiotics	Pre_probiotics	Pre_probiotics	Pre_probiotics	Pre_probiotics	Pre_probiotics	Pre_probiotics	Pre_probiotics	Pre_probiotics	Post_probiotics	Post_probiotics	Post_probiotics	Post_probiotics	Post_probiotics	Post_probiotics	Post_probiotics	Post_probiotics	Post_probiotics	Post_probiotics	Post_probiotics	Post_probiotics	Post_probiotics	Post_probiotics	Post_probiotics	Post_probiotics	Post_probiotics	Post_probiotics	Post_probiotics	Post_probiotics	Post_probiotics	Post_probiotics	Post_probiotics	Post_probiotics	Post_probiotics	Post_probiotics	Post_probiotics	Post_probiotics	Post_probiotics	Post_probiotics	Post_probiotics	Post_probiotics	Post_probiotics	Post_probiotics	Post_probiotics	Post_probiotics	Post_probiotics	Post_probiotics	Post_probiotics	Post_probiotics	Post_probiotics	Post_probiotics	Post_probiotics
Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Oscillibacter	0.007392384	0.00084908	0.006330373	0.007789658	0.001112641	0.004793735	0.005326988	0.003565549	0.00738036	0.003530545	0.00104582	0.003894323	0.003105908	0.001105276	0.000597177	0.004450038	0.002521578	0.006402693	0.007316417	0.005945687	0.005592847	0.00686731	0.005016251	0.005042521	0.004899619	0.003648523	0.004360121	0.001153096	0.007420205	0.007087695	0.007430132	0.008103622	0.007334781	0.00674937	0.002197133	0.006197395	0.007064913	0.005027716	0.008058084	0.002473939	0.010989677	0.003090907	0.00178977	0.006887209	0.004337765	0.003059565	0.004823519	0.004044787	0.001793047	0.004553116	0.001808307	0.005546298	0.001519594	0.004905201	0.002134588	0.004424039	0.005526764	0.003476851	0.006219761	0.005052573	0.002916076	0.000950051	0.004099555	0.004559718	0.003757395	0.001175852	0.002534309	0.004535216	0.000645028	0.001834202	0.002882277	0.006470275	0.003683572	0.000784083	0.005797561	0.00036868	0.000757015	0.000116237	0.001507589	5.71629E-05	0.001280449	0.004813163	0.000107234	0.000609168	6.97068E-05	0.000112323	4.57178E-05	0.000508635	6.05336E-05	0.000186214	0.00039823	0.001675622	0.000147502	0.000486588	6.79183E-05	6.91114E-06	4.93575E-05	0.000374082	0.000190093	0.000129925	0.000715716	0.000342445	8.54245E-05	0.000126565	0.000196011	6.91042E-05	0.000168757	5.40234E-05	0.000120392	0.000208318	0.000159285	4.23525E-05	9.59802E-05	7.46523E-05	0.000107819	0.0015243	0.00011618	4.95868E-05
Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacteriales|Enterobacteriaceae|Kluyvera	0.000111755	1.47239E-05	6.12123E-05	0.000103066	2.2941E-05	8.53846E-05	0.000214068	9.40778E-05	0.000101698	5.7608E-05	5.44698E-05	5.51409E-05	2.0501E-05	2.35165E-05	0.197692725	7.04757E-05	6.70632E-06	8.6596E-05	0.000163643	8.07368E-05	8.7308E-05	1.89009E-05	4.02508E-05	0.000157579	0.0001169	1.32433E-05	2.10634E-05	2.21749E-05	0.000234261	0.00022021	0.000107018	0.000228962	0.00015747	0.000108424	5.70684E-05	0.000230309	3.10887E-05	0.000103092	9.32169E-05	6.74711E-05	0.00012121	5.7239E-05	1.23432E-05	0.000113753	3.45363E-05	5.36766E-05	0.000391911	0.000208368	0.002468077	0.000349207	0.000143914	0.000480436	6.90724E-05	0.000313098	0.000356979	0.000355957	0.000547379	0.00032982	0.000454356	0.000308426	0.000450359	5.2365E-05	0.000513311	0.000251391	8.09493E-05	2.6276E-05	7.96952E-05	8.34237E-05	3.22514E-05	5.14262E-05	0	6.34341E-05	0.000486258	0	0.000308647	0.000131086	0.001540135	0.000255721	0.000192203	0.049788905	7.7603E-05	0.002176308	0.002342654	0.000131986	5.57655E-05	4.21212E-05	7.61963E-06	0.000127159	5.29669E-05	0	0.000605641	0.000538396	1.55265E-05	0.000171334	2.91078E-05	0	2.46788E-05	0.009256533	7.24165E-05	0.000244564	0.00052737	0.001215344	0	0.00025313	5.76502E-05	0.0429074	0.02088039	0	1.5049E-05	0.000634422	1.0619E-05	2.11763E-05	0	0.001418394	0.068014613	0.000414948	0	2.47934E-05
Bacteria|Proteobacteria|Deltaproteobacteria|Desulfovibrionales|Desulfovibrionaceae|Bilophila	0.004449503	0.000746012	0.006284464	0.007415363	0.001387933	0.004061867	0.004256651	0.002342537	0.006213256	0.002970924	0.00093688	0.003039639	0.003054656	0.000634946	0.000502172	0.00394664	0.002199674	0.006343158	0.006097014	0.005386297	0.005325787	0.006375888	0.005569699	0.004864609	0.004381194	0.00411866	0.002722443	0.000720685	0.005956076	0.006642153	0.00641091	0.005118938	0.00635681	0.006279534	0.002644169	0.004857418	0.005277311	0.004908764	0.005696589	0.002788804	0.005717056	0.003148146	0.002363731	0.005770364	0.003301675	0.002173901	0.004497932	0.004559578	0.002067278	0.004297927	0.001977249	0.004548938	0.001511919	0.004285963	0.002236582	0.003566836	0.004793982	0.002349966	0.005943463	0.004194589	0.00275845	0.000665784	0.002809339	0.003814213	0.003028852	0.001287525	0.002327101	0.003890578	0.000672672	0.001885628	0.003061511	0.004376951	0.003217297	0.000490052	0.004913329	0.000155665	0.000452469	3.09965E-05	0.000696734	5.71629E-05	0.000636345	0.002718127	0.000395942	0.000517793	4.87948E-05	4.91414E-05	1.52393E-05	0.000219638	7.5667E-06	5.95885E-05	0.000174225	0.00104383	6.98693E-05	0.000328961	2.91078E-05	6.91114E-06	8.22625E-06	0.00029449	0.000135781	0.000191066	0.000320189	7.38607E-05	0	5.42422E-05	8.64753E-05	6.91042E-05	7.78877E-05	9.0039E-06	9.02941E-05	0.000132566	4.24759E-05	0	8.72547E-06	5.33231E-05	0.000107819	0.000956922	5.28089E-05	2.47934E-05
Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Intestinimonas	0.005616722	0.00072638	0.006590525	0.006965126	0.001124111	0.005147471	0.00410845	0.002859965	0.005908162	0.002518291	0.000686319	0.004052853	0.003515929	0.000564396	0.000475027	0.003609363	0.002374038	0.00586688	0.006492924	0.004746169	0.006239953	0.007131922	0.004694245	0.003944553	0.003949174	0.003092306	0.003459661	0.001147552	0.006969253	0.006575578	0.007583016	0.005953014	0.00635681	0.005348898	0.001788143	0.004972572	0.005510477	0.004432955	0.007612715	0.001765493	0.011070483	0.002713129	0.0018268	0.005077507	0.003543429	0.001814268	0.003726169	0.003529996	0.000921134	0.004130039	0.00167065	0.005369936	0.001304702	0.004174639	0.002061736	0.004278751	0.005747482	0.002913409	0.00529877	0.004048787	0.00220113	0.000605938	0.002816276	0.004975814	0.002590376	0.001011627	0.002146459	0.003928498	0.000654242	0.001499931	0.002732108	0.007028495	0.003097398	0.000490052	0.005872637	0.000409645	0.000678704	5.42438E-05	0.001369443	5.71629E-05	0.001063161	0.004867345	7.4239E-05	0.000517793	4.18241E-05	7.72222E-05	2.28589E-05	0.000531755	7.5667E-06	0.000134074	0.000306969	0.001477843	3.88163E-05	0.000404348	5.82157E-05	0	1.64525E-05	0.000366123	8.14686E-05	0.000160495	0.000709438	0.000463308	1.06781E-05	0.000650906	0.00013836	3.76932E-05	4.54345E-05	1.80078E-05	6.01961E-05	8.52208E-05	2.1238E-05	3.52938E-05	2.61764E-05	2.13292E-05	0.00013953	0.001295655	3.16853E-05	0.000107438
Bacteria|Firmicutes|Negativicutes|Selenomonadales|Veillonellaceae|Negativicoccus	8.27815E-06	3.43558E-05	5.10103E-05	3.25473E-05	1.14705E-05	1.21978E-05	8.23337E-06	9.40778E-06	4.84276E-06	0	2.17879E-05	0	0	7.83883E-06	0	5.03398E-06	6.70632E-06	5.41225E-06	0	1.15338E-05	5.13576E-06	1.26006E-05	2.01254E-05	2.54159E-05	1.52478E-05	6.62164E-06	5.26585E-06	0	5.85652E-06	1.53635E-05	1.52883E-05	0	1.65758E-05	2.71059E-05	0	0	1.55444E-05	1.58603E-05	0	1.12452E-05	0	0	1.85149E-05	0	1.38145E-05	0	0	0	2.10947E-05	6.71551E-06	0	0	0	6.26196E-05	7.28528E-06	7.26443E-06	8.8287E-06	1.37425E-05	1.22799E-05	1.12155E-05	0	1.49614E-05	3.46832E-05	8.66867E-06	1.34915E-05	6.56901E-06	5.31302E-06	0	0.000105969	3.42841E-05	4.84416E-06	6.34341E-05	1.33221E-05	9.80104E-05	8.34181E-06	0	2.6104E-05	2.32473E-05	1.8019E-05	1.63323E-05	5.43221E-05	2.7091E-05	7.4239E-05	5.0764E-05	2.78827E-05	0.014293136	0.071609265	1.15599E-05	5.29669E-05	2.97943E-05	4.14822E-05	2.74692E-05	7.76325E-05	2.05601E-05	4.85131E-05	3.45557E-05	0	4.77551E-05	7.24165E-05	5.34984E-05	1.25564E-05	1.34292E-05	4.27122E-05	0.000659947	1.72951E-05	3.1411E-05	1.94719E-05	7.20312E-05	2.25735E-05	5.68139E-05	7.43329E-05	3.52938E-05	6.10783E-05	1.06646E-05	1.26846E-05	0.00010162	2.11236E-05	1.65289E-05
Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacteriales|Enterobacteriaceae|Salmonella	1.24172E-05	5.39877E-05	5.61113E-05	4.33964E-05	2.2941E-05	6.0989E-05	1.64667E-05	8.467E-05	2.90565E-05	8.22971E-06	5.44698E-05	4.13556E-05	5.12526E-05	0.001293408	0.001126493	0.000226529	1.34126E-05	5.41225E-05	1.05576E-05	1.73007E-05	2.05431E-05	1.89009E-05	2.01254E-05	2.54159E-05	1.01652E-05	6.62164E-06	5.26585E-06	0.001313864	4.09956E-05	1.53635E-05	5.09611E-05	4.08861E-05	9.94547E-05	3.61412E-05	9.5114E-06	6.28114E-05	2.33165E-05	3.17206E-05	4.14297E-05	0	2.02016E-05	5.7239E-05	0	5.17058E-05	1.38145E-05	7.51472E-05	5.42646E-05	4.90277E-05	0.000696124	5.37241E-05	3.12856E-05	3.64888E-05	7.67471E-06	6.26196E-05	2.91411E-05	6.53799E-05	7.06296E-05	6.87125E-05	5.52595E-05	6.16851E-05	3.94064E-05	3.74036E-05	5.54931E-05	5.2012E-05	6.74577E-06	6.56901E-06	1.5939E-05	3.79199E-05	5.98954E-05	3.42841E-05	1.45325E-05	1.26868E-05	3.99664E-05	0	2.50254E-05	4.09645E-05	0.001722863	0.001526576	5.4057E-05	0.000285815	0.04321711	0.000596001	0.002614864	0.000599015	0.000857394	0.000477374	0.000716245	0.001884262	0.000620469	0.001132182	0.000410674	8.24076E-05	7.76325E-06	0.000699042	0.001843497	3.45557E-05	0.000542933	0.006343471	0.000588384	0.001352746	0.000395527	0.000731892	2.13561E-05	0.000307372	6.34152E-05	0.00025757	0.000337513	0.000189082	0.004657672	0.001931672	0.007507619	0.000134116	0.002765974	0.226377869	0.000469329	0.001380338	3.16853E-05	0.00068595
Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Comamonadaceae|Delftia	0.052355132	0.000196319	0.001764955	0.001198826	9.17642E-05	0.000670879	0.000699836	0.000301049	0.020978818	0.000230432	0.000196091	0.00034463	0.000604781	0.000117583	6.7861E-05	0.000291971	0.000335316	0.000535813	0.000654571	0.000524789	0.028282652	0.014433951	0.00074967	0.000996305	0.000371029	0.000370812	0.000795143	0.004457158	0.000661786	0.00645267	0.002476711	0.001136633	0.000729334	0.000704753	0.000228274	0.000889829	0.000769446	0.000785085	0.000642161	0.000461052	0.000242419	0.000297643	0.000259208	0.000423987	0.000193404	9.66178E-05	0.000349705	0.000288038	0.0001336	0.00046337	9.38568E-05	0.000243259	0.000115121	0.000166986	0.000167562	0.000355957	0.000485578	0.000213009	0.000656974	0.000229917	0.000157626	0.000134653	0.000256656	0.000121361	8.7695E-05	5.25521E-05	0.001386697	0.000303359	0.000129006	0.000299986	0.003303719	0.000202989	0.000346376	9.80104E-05	0.000492167	8.19289E-06	1.74027E-05	0	0.00011412	0	9.31236E-05	0.000451516	0	1.01528E-05	0	0	0	0	0	0	2.90376E-05	0.000197778	0	2.05601E-05	0	0	0	1.59184E-05	0	1.52853E-05	6.27821E-06	2.01438E-05	0	0	2.88251E-05	0	6.49064E-06	0	7.52451E-06	0	0	0	0	0	1.90268E-05	0.000127025	3.16853E-05	0
Bacteria|Proteobacteria|Gammaproteobacteria|Pasteurellales|Pasteurellaceae|Haemophilus	0.001974338	0.000245399	0.001836369	0.002516992	0.000493232	0.001585714	0.001934841	0.001138341	0.002135655	0.001201537	0.000239667	0.001219991	0.001435073	0.000243004	0.00012215	0.001359174	0.000972417	0.001656149	0.002634121	0.001384059	0.00174616	0.002034992	0.002138322	0.001265713	0.001458704	0.001072706	0.001400715	0.00028273	0.002254758	0.002616916	0.002797766	0.002600355	0.002312321	0.002051013	0.002063974	0.002805578	0.002844619	0.001911166	0.002506499	0.001147008	0.002181774	0.001110437	0.001005974	0.001592538	0.001457434	0.000536766	0.00160985	0.001409547	0.000682061	0.001390111	0.000600683	0.00198864	0.000544905	0.001475039	0.000706673	0.000995227	0.001783397	0.001023816	0.002259498	0.001687929	0.000973902	0.000351594	0.001227785	0.001126927	0.000937662	0.0004664	0.000866022	0.001334779	0.00013822	0.000677112	0.001448405	0.001103753	0.001378842	0	0.00197701	9.01218E-05	0.000495976	5.42438E-05	0.000372393	1.63323E-05	0.000496659	0.001751883	1.64976E-05	0.000101528	4.87948E-05	4.21212E-05	2.28589E-05	8.09192E-05	0	0.0002607	8.71127E-05	0.000532903	3.1053E-05	0.000171334	8.73235E-05	0	8.22625E-06	7.95919E-05	0.000135781	0.000152853	0.000320189	6.71461E-05	0	9.04037E-06	4.61201E-05	0.000100515	2.59626E-05	0.00016207	0.047442042	0.001212029	1.0619E-05	0.000232939	0.001396075	5.33231E-05	0.000906946	0.067331713	3.16853E-05	0.030066116
Bacteria|Firmicutes|Negativicutes|Selenomonadales|Acidaminococcaceae|Phascolarctobacterium	0.003472682	0.000647853	0.004754156	0.004692238	0.001124111	0.003817911	0.003416847	0.001599323	0.005012252	0.001901062	0.000642744	0.002632976	0.002634384	0.000681979	0.000637894	0.002552228	0.001757057	0.004042952	0.005991438	0.00412911	0.004396214	0.004334595	0.002837679	0.003151576	0.002795426	0.002324195	0.002927811	0.000715141	0.004825769	0.003989389	0.004795442	0.004996279	0.005528021	0.004481509	0.001911791	0.003454629	0.005215134	0.003394105	0.005158003	0.001439383	0.00664633	0.002232322	0.001265182	0.006618339	0.002431359	0.001765959	0.002640877	0.002653625	0.001476627	0.002874239	0.001457908	0.003113711	0.000967014	0.003137937	0.001500769	0.002586138	0.003504993	0.001903335	0.0042427	0.003588953	0.001694476	0.000576015	0.002101802	0.002669949	0.002118172	0.000985351	0.001439827	0.002775734	0.000469949	0.001165661	0.001666392	0.00493517	0.002464596	9.80104E-05	0.004170907	0.000147472	0.000530781	7.74911E-06	0.000600633	8.16613E-05	0.000822592	0.002338854	0.000107234	0.000203056	3.48534E-05	4.21212E-05	4.57178E-05	0.000242758	7.5667E-06	0.00010428	0.000253042	0.000554878	6.2106E-05	0.000301547	7.76209E-05	6.91114E-06	4.93575E-05	0.000326327	4.52603E-05	0.000236922	0.000583874	0.000167865	5.33903E-05	6.32826E-05	0.000132595	7.53864E-05	0.000129813	1.80078E-05	4.51471E-05	8.52208E-05	2.1238E-05	3.52938E-05	1.74509E-05	2.13292E-05	0.000145872	0.000889175	5.28089E-05	1.65289E-05
Bacteria|Firmicutes|Negativicutes|Selenomonadales|Acidaminococcaceae|Acidaminococcus	0.004631623	0.000746012	0.00537138	0.005533044	0.000802936	0.003720329	0.002881678	0.002436615	0.004348795	0.001736468	0.000773471	0.002384842	0.002695887	0.000634946	0.000529316	0.002944878	0.00207896	0.00386976	0.004692853	0.004048373	0.004041846	0.004044782	0.003114403	0.003847972	0.003151207	0.002522845	0.00289095	0.000881453	0.004076135	0.00469611	0.00398516	0.004252153	0.0050639	0.004779674	0.001521824	0.003496503	0.004375738	0.003219641	0.004660846	0.001315686	0.005191814	0.002094948	0.001259011	0.003360875	0.002065274	0.001379488	0.003466905	0.00207755	0.00139928	0.002974971	0.000982367	0.003545495	0.000890267	0.002268221	0.001457057	0.002346412	0.004087687	0.001415477	0.004813714	0.002613206	0.001367966	0.000396478	0.002566557	0.002123823	0.002145156	0.000479538	0.001546088	0.002237272	0.000317906	0.000865675	0.002286445	0.004427698	0.002631123	0	0.004179249	0.000180244	0.00026104	6.9742E-05	0.000564595	4.89968E-05	0.000620824	0.001643519	0.000107234	0.000213209	9.06189E-05	9.12627E-05	4.57178E-05	0.000219638	0.000121067	9.68314E-05	0.000236449	0.000631792	0.000116449	8.90936E-05	9.70261E-06	4.14668E-05	1.64525E-05	0.000286531	0.000108625	0.00014521	0.00024485	5.37169E-05	2.13561E-05	4.52018E-05	9.22403E-05	3.1411E-05	9.73596E-05	2.70117E-05	9.02941E-05	7.57518E-05	7.43329E-05	5.64701E-05	5.23528E-05	2.13292E-05	0.000158557	0.000652062	4.22471E-05	7.43802E-05
Bacteria|Firmicutes|Clostridia|Clostridiales|Unclassified|Natranaerovirga	0.000161424	1.47239E-05	7.65154E-05	0.000206133	0	0.000231758	7.41003E-05	3.76311E-05	0.000135597	0.000115216	0	8.27113E-05	0.000143507	2.35165E-05	0	7.04757E-05	5.36506E-05	0.000129894	0.000168922	6.9203E-05	8.7308E-05	0.000170108	0.00011069	7.62478E-05	0.000111817	7.94597E-05	4.21268E-05	2.21749E-05	0.000169839	0.000107545	9.173E-05	0.000188076	0.000256925	0.000126494	4.7557E-05	7.328E-05	0.000209849	0.000118952	0.000227864	5.62259E-05	0.000242419	2.28956E-05	4.32013E-05	0.000165458	0.000138145	8.58825E-05	0.000174853	7.967E-05	6.3284E-05	0.000248474	9.38568E-05	0.000133792	3.83736E-05	6.95773E-05	1.45706E-05	0.00019614	0.000158917	8.93262E-05	0.000202618	0.001929062	2.2518E-05	1.49614E-05	3.46832E-05	0.000277397	9.44408E-05	5.91211E-05	1.5939E-05	9.85917E-05	9.21468E-06	3.42841E-05	6.78183E-05	0.000190302	0.000626141	0	0.000250254	1.63858E-05	0.000191429	2.32473E-05	0.000120127	2.44984E-05	0.00026385	0.000614062	8.24878E-06	9.13752E-05	1.39414E-05	4.21212E-05	7.61963E-06	5.77995E-05	3.78335E-05	1.48971E-05	3.31858E-05	0.000120865	0	4.79735E-05	9.70261E-06	6.91114E-06	8.22625E-06	6.36735E-05	0	0.000359204	0.000150677	4.70023E-05	0.005435131	0.063843059	1.72951E-05	3.1411E-05	1.29813E-05	2.70117E-05	7.52451E-06	4.73449E-05	0	7.05876E-06	0.149240448	1.06646E-05	2.53691E-05	0.000474227	0.073784603	8.26446E-06
Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Oxalobacteraceae|Herbaspirillum	0.013977649	0.000480982	0.004136932	0.005245542	3.44116E-05	0.000536703	9.0567E-05	0.000159932	0.026741697	0.000164594	5.44698E-05	0.00013096	8.20042E-05	5.48718E-05	1.35722E-05	0.000437956	0.000932179	0.006283624	0.001662822	0.000599759	0.023814537	0.015448297	0.003783572	0.004244461	0.003008895	0.002496358	0.002301175	0.001302776	0.000374817	0.000558207	0.002216809	0.00029438	0.000339803	0.002123296	0.000504104	0.00139232	0.001842007	0.001181593	0.001553615	0.000820898	0.000666653	0.000812794	4.9373E-05	0.000144776	8.28872E-05	4.83089E-05	0.000132647	0.000281909	6.3284E-05	0.000221612	6.88283E-05	0.000322318	5.3723E-05	0.00021569	0.000101994	0.000181611	0.000397291	0.000178652	0.000251738	7.29006E-05	0.000101331	2.99229E-05	0.000159543	0.000199379	0.000114678	4.59831E-05	0.000961656	6.06718E-05	0.000244189	0.000179992	0.003332784	0.000570907	0.000213154	0	0.000141811	0.000335909	0.000626496	3.09965E-05	0.000780823	4.89968E-05	0.000814831	0.003016128	4.94927E-05	5.0764E-05	2.78827E-05	2.10606E-05	7.61963E-06	0.000381476	7.5667E-06	8.19342E-05	0.000319413	0.001269077	7.76325E-06	0.000191894	9.70261E-06	0	0	0.000183061	0.000108625	0.000252207	0.000125564	0.000329016	5.33903E-05	1.80807E-05	0.000109535	1.88466E-05	0.000110341	0	3.0098E-05	6.62829E-05	1.0619E-05	1.41175E-05	0	3.19939E-05	0.00022198	0.001354933	1.05618E-05	2.47934E-05
Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Ruminococcus2	0.002980132	0.000397546	0.003009605	0.003401194	0.000527644	0.003366593	0.002840511	0.001843925	0.003365715	0.001859914	0.000479334	0.001440555	0.002460125	0.00054088	0.000461455	0.00158067	0.000965711	0.002532934	0.003410105	0.002750817	0.00292225	0.003931377	0.001952162	0.002541593	0.002175349	0.001589193	0.001911502	0.000426867	0.004064422	0.003216093	0.002955745	0.003279064	0.003066519	0.003532803	0.001303062	0.002554332	0.005075235	0.003505127	0.004070472	0.001225724	0.005797863	0.001865992	0.001086205	0.003298828	0.002307028	0.001277503	0.002833818	0.002040779	0.000935197	0.003129428	0.001182595	0.002584624	0.000905616	0.00239346	0.001376919	0.002448114	0.002789868	0.001587258	0.003929563	0.002887985	0.00143552	0.000456324	0.002573494	0.003952912	0.001774138	0.000578073	0.00128575	0.00229036	0.000258011	0.000917101	0.001521067	0.0034635	0.002038288	0.000294031	0.003745475	0.000237594	0.000713509	3.87456E-05	0.001351424	0.00014699	0.001606382	0.00781123	0.000148478	0.000659932	3.48534E-05	3.5101E-05	7.61963E-05	0.000462396	3.02668E-05	0.000111729	0.000510232	0.002142598	7.76325E-05	0.000616802	3.88105E-05	1.38223E-05	4.93575E-05	0.000541225	0.000108625	0.000168138	0.000470866	0.00034916	2.13561E-05	0.005388058	0.000132595	8.16686E-05	7.1397E-05	0.000135058	6.01961E-05	0.00018938	2.1238E-05	3.52938E-05	0.002565288	8.5317E-05	0.00013953	0.001295655	9.5056E-05	2.47934E-05
Bacteria|Actinobacteria|Actinobacteria|Coriobacteriales|Coriobacteriaceae|Collinsella	0.003245033	0.000642945	0.003642132	0.003422893	0.000584997	0.002293186	0.002642911	0.001458206	0.004319738	0.001769387	0.000610062	0.001895467	0.001199311	0.000384103	0.000570033	0.002305563	0.001321146	0.003588323	0.004761477	0.003096832	0.003728565	0.003937678	0.003436409	0.002140021	0.002927573	0.002046087	0.001958895	0.000814928	0.003016105	0.00302661	0.003760931	0.003442608	0.003994762	0.003939391	0.001369642	0.002721829	0.003303177	0.002505928	0.002703291	0.001473118	0.001515121	0.001740066	0.001209638	0.00295757	0.001768261	0.001207723	0.001959555	0.001948852	0.001877426	0.001699024	0.001351537	0.002645438	0.000721423	0.002198643	0.001245784	0.002201123	0.002692753	0.001532288	0.002523516	0.0018113	0.001272265	0.00051617	0.001865956	0.002011131	0.001699935	0.000840833	0.00105729	0.00169881	0.00057131	0.001294227	0.001346677	0.001294055	0.001818472	0.000392042	0.003561955	0.000237594	0.00046117	3.87456E-05	0.00058862	2.44984E-05	0.000900195	0.004596435	7.4239E-05	0.000406112	2.78827E-05	2.80808E-05	3.04785E-05	0.000231198	1.51334E-05	8.93828E-05	0.000248893	0.001109756	3.1053E-05	0.000219307	3.88105E-05	0	3.2905E-05	0.000222857	0.000117677	0.000122282	0.000207181	0.000120863	1.06781E-05	2.71211E-05	2.88251E-05	6.2822E-06	3.89438E-05	0	3.76226E-05	7.57518E-05	0.030773805	7.05876E-06	2.61764E-05	3.19939E-05	8.24496E-05	0.000990795	6.33707E-05	3.30579E-05
Bacteria|Firmicutes|Negativicutes|Selenomonadales|Veillonellaceae|Megasphaera	0.000546358	6.38037E-05	0.000515204	0.000336322	0.000149117	0.000402527	0.000296401	0.000206971	0.000319622	0.00027981	6.53637E-05	0.000441127	0.000317766	9.4066E-05	8.14332E-05	0.000322175	0.000362141	0.000286849	0.000918511	0.000755466	0.000323553	0.000617428	0.000367288	0.000691313	0.000462516	0.000609191	0.00012638	0.000249468	0.000509517	0.000732327	0.000606437	0.000457924	0.000580152	0.0006144	0.00034241	0.000722332	0.000777218	0.000380647	0.000435012	0.000213658	0.00113129	0.000263299	0.000197492	0.000579105	0.000400622	0.0001825	0.000253235	0.000232882	0.000140631	0.000174603	0.000112628	0.000443947	9.97713E-05	0.000160028	0.000145706	0.000406808	0.000353148	0.000185524	0.000386816	0.000465442	0.000287104	9.72493E-05	0.000201163	0.00039009	0.000249594	9.85351E-05	0.000100947	0.000280607	9.67541E-05	0.000102852	0.000125948	0.00031717	0.000359698	0	0.000675687	6.55431E-05	0.000121819	0.000294466	7.80823E-05	0.00014699	0.000186247	4.51516E-05	0.000329951	0.000203056	0.000118502	0.000294849	9.14355E-05	8.09192E-05	0.000189168	0.00010428	0.000182522	0.000263704	0.000108686	0.00016448	9.70261E-06	2.07334E-05	9.87151E-05	0.000119388	0.000316822	7.64263E-05	0.000119286	0.000308872	0.000234917	0.000207928	0.000207541	6.2822E-05	0.00020121	0.000198086	0.000398799	0.000236724	0.000509711	9.88226E-05	8.72547E-05	0.000106646	9.51342E-05	0.000262518	0.000253483	6.61157E-05
Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Sutterellaceae|Parasutterella	0.00334851	0.000328834	0.002667837	0.003878555	0.000573526	0.002707911	0.002115975	0.001392351	0.00298798	0.001728239	0.000479334	0.001978178	0.001906597	0.000344909	0.000325733	0.002129373	0.001307733	0.003339359	0.003747948	0.002814254	0.002747634	0.002866629	0.00243014	0.001967193	0.001758577	0.00165541	0.001532361	0.000532198	0.003074671	0.003262183	0.003312473	0.00381876	0.003456049	0.00253892	0.001236482	0.002868389	0.003303177	0.002910366	0.003003656	0.001147008	0.002828226	0.001327945	0.001203466	0.003743498	0.002610948	0.001207723	0.002068084	0.002365587	0.001068797	0.002840661	0.001226395	0.002621112	0.000775146	0.001899461	0.000998084	0.001612704	0.002533836	0.001449833	0.003241889	0.002192626	0.001553739	0.00041144	0.002039372	0.002349209	0.001578511	0.000702884	0.001142299	0.001440955	0.000211938	0.000934243	0.00130308	0.001953769	0.001951694	9.80104E-05	0.003687082	0.000294944	0.000452469	4.64947E-05	0.00101507	2.44984E-05	0.000869154	0.004677708	6.59903E-05	0.000426418	4.18241E-05	9.12627E-05	3.04785E-05	0.000300557	6.05336E-05	9.68314E-05	0.000269635	0.001131731	6.2106E-05	0.000383788	0.000310484	6.91114E-06	1.64525E-05	0.000286531	0.000135781	0.00090183	0.000577596	0.000100719	0	5.42422E-05	0.00013836	0.000245006	3.89438E-05	0	9.02941E-05	3.78759E-05	5.30949E-05	5.64701E-05	1.74509E-05	4.26585E-05	0.000158557	0.001058542	1.05618E-05	4.13223E-05
